HAUL_CYCLE_REC_IDENT,LOAD_START_TIMESTAMP,LOADING_EASTING,LOADING_NORTHING,LOADING_ELEVATION,LOAD_LOCATION_SNAME,BLOCK_SNAME,DUMP_LOCATION_SNAME
2709303,36:11.0,804435.9777,7511128.282,NULL,ROM2_2_20_5,NULL,CRUSHER2
2709313,40:02.0,804438.1608,7511130.117,NULL,ROM2_2_20_5,NULL,CRUSHER1
2709325,43:38.0,804603.1668,7510427.547,NULL,ROM2_1_5_9,NULL,CRUSHER2
2708322,43:35.0,804478.7798,7511139.386,NULL,ROM2_2_20_5,NULL,CRUSHER1
2708384,24:37.0,806559.1875,7510498.071,NULL,D501_408_805_416,D501_408_805_416_LAH_8,CRUSHER1
2708418,11:10.0,804538.7572,7510409.956,NULL,ROM2_1_5_20,NULL,CRUSHER1
2708436,18:06.0,798834.9155,7513487.364,NULL,ROM1_2_8_21,NULL,CRUSHER3
2708437,17:03.0,806565.3415,7510530.707,NULL,D501_408_805_416,D501_408_805_416_LAH_8,CRUSHER2
2708462,28:28.0,804549.5811,7510412.536,NULL,ROM2_1_5_20,NULL,CRUSHER1
2708469,31:54.0,804546.4147,7510415.233,NULL,ROM2_1_5_20,NULL,CRUSHER1
2708487,40:51.0,806561.8307,7510501.41,NULL,D501_408_805_416,D501_408_805_416_LAH_8,CRUSHER1
2708492,01:36.0,804525.6865,7510408.693,NULL,ROM2_1_5_20,NULL,CRUSHER2
2708498,40:19.0,804936.8695,7510761.993,NULL,ROM2_1_19_1,NULL,CRUSHER1
2708506,49:55.0,806564.1432,7510508.552,NULL,D501_408_805_416,D501_408_805_416_LAH_8,CRUSHER1
2708528,52:35.0,804898.073,7510760.442,NULL,ROM2_1_19_1,NULL,CRUSHER1
2708546,59:34.0,798718.4133,7513528.256,NULL,ROM1_2_8_21,NULL,CRUSHER3
2708550,01:28.0,804907.4889,7510760.851,NULL,ROM2_1_19_1,NULL,CRUSHER1
2708560,12:50.0,806565.1346,7510526.345,NULL,D501_408_805_416,D501_408_805_416_LAH_8,CRUSHER1
2708583,21:59.0,806566.5086,7510534.858,NULL,D501_408_805_416,D501_408_805_416_LAH_8,CRUSHER2
2708615,22:22.0,804494.6989,7511148.007,NULL,ROM2_2_20_5,NULL,CRUSHER1
2708648,30:30.0,798707.3338,7513534.743,NULL,ROM1_2_8_21,NULL,CRUSHER3
2708653,48:28.0,806567.308,7510559.012,NULL,D501_408_805_416,D501_408_805_416_LAH_8,CRUSHER2
2708663,37:04.0,804448.9032,7511134.249,NULL,ROM2_2_20_5,NULL,CRUSHER2
2708668,51:12.0,806567.7657,7510558.518,NULL,D501_408_805_416,D501_408_805_416_LAH_8,CRUSHER1
2708679,40:46.0,804454.6481,7511135.343,NULL,ROM2_2_20_5,NULL,CRUSHER2
2708681,44:40.0,804551.4681,7510417.539,NULL,ROM2_1_5_9,NULL,CRUSHER1
2708719,51:30.0,798617.13,7513570.885,NULL,ROM1_2_8_21,NULL,CRUSHER3
2708793,17:31.0,804967.2145,7510758.822,NULL,ROM2_1_19_1,NULL,CRUSHER1
2708801,14:24.0,798616.776,7513578.05,NULL,ROM1_2_8_21,NULL,CRUSHER3
2708842,55:45.0,806566.7146,7510540.553,NULL,D501_408_805_416,D501_408_805_416_LAH_8,CRUSHER2
2708914,58:28.0,806566.7084,7510540.71,NULL,D501_408_805_416,D501_408_805_416_LAH_8,CRUSHER2
2708944,11:32.0,805649.4751,7512468.616,NULL,D202_396_806_404,D202_396_806_404_BAH_3,CRUSHER2
2708984,17:42.0,798636.1319,7513565.958,NULL,ROM1_2_8_21,NULL,CRUSHER3
2708987,16:58.0,804504.0628,7510409.939,NULL,ROM2_1_5_9,NULL,CRUSHER1
2708996,25:22.0,805651.3575,7512468.745,NULL,D202_396_806_404,D202_396_806_404_BAH_3,CRUSHER1
2709005,23:48.0,804494.1305,7511144.11,NULL,ROM2_2_20_5,NULL,CRUSHER1
2709007,23:44.0,798636.8144,7513572.763,NULL,ROM1_2_8_21,NULL,CRUSHER3
2709014,30:28.0,804491.9314,7511141.387,NULL,ROM2_2_20_5,NULL,CRUSHER2
2709020,36:12.0,805651.4886,7512468.476,NULL,D202_396_806_404,D202_396_806_404_BAH_3,CRUSHER2
2709031,48:24.0,804501.271,7510410.385,NULL,ROM2_1_5_9,NULL,CRUSHER2
2709074,50:00.0,805009.8876,7510759.359,NULL,ROM2_1_19_1,NULL,CRUSHER2
2709083,54:10.0,804486.1591,7511140.788,NULL,ROM2_2_20_5,NULL,CRUSHER1
2709108,01:44.0,804495.9637,7511146.916,NULL,ROM2_2_20_5,NULL,CRUSHER2
2709130,10:51.0,798619.892,7513569.001,NULL,ROM1_2_8_21,NULL,CRUSHER3
2709157,26:32.0,804933.25,7510756.659,NULL,ROM2_1_19_1,NULL,CRUSHER1
2709167,25:59.0,798627.0201,7513570.314,NULL,ROM1_2_8_21,NULL,CRUSHER3
2709244,09:43.0,804582.8406,7510425.015,NULL,ROM2_1_5_9,NULL,CRUSHER2
2709283,34:01.0,806564.044,7510509.45,NULL,D501_408_805_416,D501_408_805_416_LAH_8,CRUSHER2
2709309,38:46.0,804605.1578,7510421.769,NULL,ROM2_1_5_9,NULL,CRUSHER2
2709333,47:43.0,804953.7491,7510755.474,NULL,ROM2_1_19_1,NULL,CRUSHER2
2709336,46:22.0,798628.7712,7513572.432,NULL,ROM1_2_8_21,NULL,CRUSHER3
2709346,52:27.0,804961.2554,7510754.245,NULL,ROM2_1_19_1,NULL,CRUSHER1
2709355,53:58.0,804604.6707,7510422.497,NULL,ROM2_1_5_9,NULL,CRUSHER1
2709382,01:05.0,798767.65,7513519.544,NULL,ROM1_2_8_21,NULL,CRUSHER3
2709391,12:00.0,806566.5485,7510500.567,NULL,D501_408_805_416,D501_408_805_416_LAH_8,CRUSHER2
2709399,07:49.0,804602.5003,7510429.069,NULL,ROM2_1_5_9,NULL,CRUSHER2
2709410,10:49.0,804468.1154,7511136.242,NULL,ROM2_2_20_5,NULL,CRUSHER2
2709429,17:36.0,804595.4085,7510425.797,NULL,ROM2_1_5_9,NULL,CRUSHER2
2709439,21:01.0,804586.3844,7510427.409,NULL,ROM2_1_5_9,NULL,CRUSHER1
2709447,22:52.0,804486.3393,7511136.042,NULL,ROM2_2_20_5,NULL,CRUSHER1
2709470,28:49.0,804427.6115,7511120.894,NULL,ROM2_2_20_5,NULL,CRUSHER2
2709471,29:58.0,804585.0621,7510423.35,NULL,ROM2_1_5_9,NULL,CRUSHER1
2709476,32:50.0,805001.4196,7510753.991,NULL,ROM2_1_19_1,NULL,CRUSHER2
2709481,31:19.0,798649.1826,7513562.271,NULL,ROM1_2_8_21,NULL,CRUSHER3
2709575,09:38.0,806578.2239,7510506.936,NULL,D501_408_805_416,D501_408_805_416_LAH_8,CRUSHER2
2709582,12:42.0,806578.0119,7510507.089,NULL,D501_408_805_416,D501_408_805_416_LAH_8,CRUSHER1
2709596,17:11.0,804434.1243,7511127.364,NULL,ROM2_2_20_5,NULL,CRUSHER2
2709598,18:47.0,804570.5121,7510420.08,NULL,ROM2_1_5_9,NULL,CRUSHER2
2709611,24:37.0,804557.0881,7510422.03,NULL,ROM2_1_5_9,NULL,CRUSHER2
2709614,29:21.0,804446.5168,7511130.329,NULL,ROM2_2_20_5,NULL,CRUSHER1
2709632,34:07.0,798660.3498,7513558.615,NULL,ROM1_2_8_21,NULL,CRUSHER3
2709678,51:41.0,804467.4251,7511133.473,NULL,ROM2_2_20_5,NULL,CRUSHER1
2709692,56:14.0,804916.9926,7510756.09,NULL,ROM2_1_19_1,NULL,CRUSHER1
2709705,58:17.0,798794.7031,7513502.771,NULL,ROM1_2_8_21,NULL,CRUSHER3
2709711,00:45.0,804486.4899,7511136.41,NULL,ROM2_2_20_5,NULL,CRUSHER1
2709724,05:04.0,798671.6942,7513557.593,NULL,ROM1_2_8_21,NULL,CRUSHER3
2709730,07:33.0,804492.0238,7511141.636,NULL,ROM2_2_20_5,NULL,CRUSHER2
2709744,12:47.0,804937.0095,7510749.509,NULL,ROM2_1_19_1,NULL,CRUSHER2
2709761,19:49.0,804540.9269,7510416.948,NULL,ROM2_1_5_9,NULL,CRUSHER2
2709773,22:58.0,804937.1859,7510754.649,NULL,ROM2_1_19_1,NULL,CRUSHER1
2709809,33:44.0,804441.4119,7511119.018,NULL,ROM2_2_20_5,NULL,CRUSHER2
2709823,36:59.0,798681.7921,7513552.941,NULL,ROM1_2_10_31,NULL,CRUSHER3
2709831,41:52.0,804553.4883,7510417.215,NULL,ROM2_1_5_9,NULL,CRUSHER1
2709849,48:09.0,804464.3639,7511127.913,NULL,ROM2_2_20_5,NULL,CRUSHER2
2709869,13:56.0,804482.7448,7511132.929,NULL,ROM2_2_20_5,NULL,CRUSHER1
2709872,18:38.0,806586.4146,7510558.008,NULL,D501_408_805_416,D501_408_805_416_LAH_8,CRUSHER1
2709877,09:09.0,798692.7722,7513543.151,NULL,ROM1_2_10_31,NULL,CRUSHER3
2709878,21:22.0,806585.4505,7510559.454,NULL,D501_408_805_416,D501_408_805_416_LAH_8,CRUSHER1
2709882,09:35.0,804478.8172,7511132.799,NULL,ROM2_2_20_5,NULL,CRUSHER2
2709883,16:48.0,804992.4267,7510754.582,NULL,ROM2_1_19_1,NULL,CRUSHER1
2709888,17:56.0,798842.577,7513484.99,NULL,ROM1_2_8_21,NULL,CRUSHER3
2709894,23:22.0,804525.1932,7510410.297,NULL,ROM2_1_5_9,NULL,CRUSHER1
2709940,40:49.0,805003.6953,7510757.032,NULL,ROM2_1_19_1,NULL,CRUSHER2
2709943,42:20.0,804501.6124,7511144.234,NULL,ROM2_2_20_5,NULL,CRUSHER2
2710000,14:42.0,806585.3168,7510535.961,NULL,D501_408_805_416,D501_408_805_416_LAH_8,CRUSHER1
2710033,23:34.0,805004.6519,7510759.085,NULL,ROM2_1_19_1,NULL,CRUSHER1
2710052,35:59.0,805016.9673,7510761.049,NULL,ROM2_1_19_1,NULL,CRUSHER1
2710058,48:36.0,798682.847,7513549.985,NULL,ROM1_2_8_21,NULL,CRUSHER3
2710066,40:55.0,806583.8021,7510522.772,NULL,D501_408_805_416,D501_408_805_416_LAH_8,CRUSHER2
2710106,52:28.0,798845.1733,7513485.427,NULL,ROM1_2_8_21,NULL,CRUSHER3
2710231,35:54.0,798834.8846,7513490.556,NULL,ROM1_2_10_30,NULL,CRUSHER3
2710247,43:31.0,798689.8071,7513546.086,NULL,ROM1_2_8_21,NULL,CRUSHER3
2710278,01:30.0,806557.7313,7510500.37,NULL,D501_408_805_416,D501_408_805_416_LAH_8,CRUSHER1
2710302,40:07.0,806823.1387,7509085.466,NULL,G101_420_804_424,G101_420_804_424_LAH_8,CRUSHER1
2710310,43:04.0,806822.4609,7509085.87,NULL,G101_420_804_424,G101_420_804_424_LAH_8,CRUSHER1
2710343,19:58.0,805028.8858,7510780.823,NULL,ROM2_1_19_1,NULL,CRUSHER1
2710352,20:47.0,804503.9003,7511140.058,NULL,ROM2_2_20_5,NULL,CRUSHER1
2710358,24:56.0,804503.7801,7511139.713,NULL,ROM2_2_20_5,NULL,CRUSHER1
2710385,35:55.0,805036.0949,7510790.879,NULL,ROM2_1_19_1,NULL,CRUSHER1
2710418,52:47.0,804517.0566,7511135.034,NULL,ROM2_2_20_5,NULL,CRUSHER2
2710423,53:13.0,798685.2036,7513543.297,NULL,ROM1_2_8_21,NULL,CRUSHER3
2710425,55:51.0,804516.3657,7511138.106,NULL,ROM2_2_20_5,NULL,CRUSHER2
2710530,44:21.0,806844.4209,7509061.929,NULL,G101_420_804_424,G101_420_804_424_LAH_8,CRUSHER1
2710544,53:07.0,806852.0586,7509055.48,NULL,G101_420_804_424,G101_420_804_424_LAH_8,CRUSHER1
2710570,03:56.0,798672.968,7513553.751,NULL,ROM1_2_8_21,NULL,CRUSHER3
2710579,55:05.0,805034.1821,7510810.335,NULL,ROM2_1_19_1,NULL,CRUSHER1
2710597,09:53.0,806860.0992,7509049.188,NULL,G101_420_804_424,G101_420_804_424_LAH_8,CRUSHER1
2710602,06:28.0,806859.4707,7509049.117,NULL,G101_420_804_424,G101_420_804_424_LAH_8,CRUSHER1
2710626,12:28.0,804495.3984,7511133.783,NULL,ROM2_2_20_5,NULL,CRUSHER1
2710703,40:18.0,804486.2845,7511133.852,NULL,ROM2_2_20_5,NULL,CRUSHER1
2710720,43:28.0,804485.178,7511139.887,NULL,ROM2_2_20_5,NULL,CRUSHER1
2710723,41:12.0,798661.3263,7513552.959,NULL,ROM1_2_8_21,NULL,CRUSHER3
2710732,57:14.0,806870.7232,7509044.641,NULL,G101_420_804_424,G101_420_804_424_LAH_8,CRUSHER1
2710736,48:25.0,804481.0831,7511136.972,NULL,ROM2_2_20_5,NULL,CRUSHER1
2710799,16:13.0,806853.9136,7509065.426,NULL,G101_420_804_424,G101_420_804_424_LAH_8,CRUSHER1
2710830,23:26.0,798700.3022,7513539.59,NULL,ROM1_2_8_21,NULL,CRUSHER3
2710840,30:53.0,805033.8967,7510764.919,NULL,ROM2_1_19_1,NULL,CRUSHER1
2710846,36:36.0,806835.4431,7509084.982,NULL,G101_420_804_424,G101_420_804_424_LAH_8,CRUSHER1
2710862,23:23.0,806855.8503,7509063.817,NULL,G101_420_804_424,G101_420_804_424_LAH_8,CRUSHER1
2710881,03:40.0,806845.4713,7509074.693,NULL,G101_420_804_424,G101_420_804_424_LAH_8,CRUSHER2
2710888,53:27.0,798646.0654,7513558.544,NULL,ROM1_2_8_20,NULL,CRUSHER3
2710908,54:31.0,806873.4242,7509052.413,NULL,G101_420_804_424,G101_420_804_424_LAH_8,CRUSHER1
2710935,09:12.0,798825.2676,7513494.026,NULL,ROM1_2_8_20,NULL,CRUSHER3
2710950,21:02.0,806878.5656,7509047.219,NULL,G101_420_804_424,G101_420_804_424_LAH_8,CRUSHER1
2710962,28:51.0,806879.1072,7509050.416,NULL,G101_420_804_424,G101_420_804_424_LAH_8,CRUSHER1
2710982,38:17.0,806867.0638,7509057.816,NULL,G101_420_804_424,G101_420_804_424_LAH_8,CRUSHER1
2710992,37:50.0,805674.0888,7512468.669,NULL,D202_396_806_404,D202_396_806_404_BAH_3,CRUSHER2
2710994,39:13.0,798714.6772,7513531.469,NULL,ROM1_2_10_30,NULL,CRUSHER3
2711001,48:51.0,806871.2421,7509054.648,NULL,G101_420_804_424,G101_420_804_424_LAH_8,CRUSHER1
2711004,46:12.0,805040.8271,7510784.32,NULL,ROM2_1_19_1,NULL,CRUSHER2
2711020,56:55.0,806873.3994,7509051.594,NULL,G101_420_804_424,G101_420_804_424_LAH_8,CRUSHER1
2711023,52:52.0,798806.104,7513501.27,NULL,ROM1_2_8_20,NULL,CRUSHER3
2711036,09:03.0,805664.5885,7512468.951,NULL,D202_396_806_404,D202_396_806_404_BAH_3,CRUSHER2
2711050,10:21.0,803926.3562,7511077.635,NULL,ROM2_RLSP_NORTH,NULL,CRUSHER2
2711057,16:30.0,806878.7898,7509046.594,NULL,G101_420_804_424,G101_420_804_424_LAH_8,CRUSHER1
2711058,18:54.0,806879.2537,7509047.123,NULL,G101_420_804_424,G101_420_804_424_LAH_8,CRUSHER1
2711059,12:53.0,805664.557,7512468.69,NULL,D202_396_806_404,D202_396_806_404_BAH_3,CRUSHER2
2711064,18:37.0,805668.657,7512468.875,NULL,D202_396_806_404,D202_396_806_404_BAH_3,CRUSHER2
2711117,34:52.0,805043.901,7510790.304,NULL,ROM2_1_19_1,NULL,CRUSHER2
2711151,49:00.0,803920.7466,7511090.645,NULL,ROM2_RLSP_NORTH,NULL,CRUSHER1
2711159,07:40.0,806886.1043,7509057.215,NULL,G101_420_804_424,G101_420_804_424_LAH_8,CRUSHER1
2711184,04:06.0,805041.4324,7510809.323,NULL,ROM2_1_19_1,NULL,CRUSHER2
2711197,19:31.0,806882.5348,7509059.009,NULL,G101_420_804_424,G101_420_804_424_LAH_8,CRUSHER1
2711204,21:05.0,805681.4804,7512468.654,NULL,D202_396_806_404,D202_396_806_404_BAH_3,CRUSHER2
2711249,25:21.0,798721.1307,7513524.977,NULL,ROM1_2_8_20,NULL,CRUSHER3
2711264,38:21.0,806875.2857,7509063.442,NULL,G101_420_804_424,G101_420_804_424_LAH_8,CRUSHER1
2711283,49:01.0,805689.3381,7512466.512,NULL,D202_396_806_404,D202_396_806_404_BAH_3,CRUSHER2
2711360,00:44.0,803932.1689,7511041.943,NULL,ROM2_RLSP_NORTH,NULL,CRUSHER2
2711441,29:38.0,803938.17,7511026.582,NULL,ROM2_RLSP_NORTH,NULL,CRUSHER2
2711444,30:09.0,798703.4569,7513537.468,NULL,ROM1_2_8_20,NULL,CRUSHER3
2711468,37:27.0,798789.8888,7513504.655,NULL,ROM1_2_10_30,NULL,CRUSHER3
2711530,59:10.0,803930.8628,7511062.743,NULL,ROM2_RLSP_NORTH,NULL,CRUSHER1
2708409,11:52.0,804910.3093,7510762.992,NULL,ROM2_1_19_1,NULL,CRUSHER1
2708422,38:28.0,806561.7976,7510501.3,NULL,D501_408_805_416,D501_408_805_416_LAH_8,CRUSHER1
2708530,52:20.0,798848.2388,7513482.94,NULL,ROM1_2_10_31,NULL,CRUSHER3
2708598,17:25.0,804507.9086,7510409.477,NULL,ROM2_1_5_20,NULL,CRUSHER2
2708608,27:46.0,806566.3127,7510537.857,NULL,D501_408_805_416,D501_408_805_416_LAH_8,CRUSHER2
2708620,21:24.0,798709.8075,7513532.184,NULL,ROM1_2_8_21,NULL,CRUSHER3
2708626,40:32.0,806567.1712,7510552.191,NULL,D501_408_805_416,D501_408_805_416_LAH_8,CRUSHER1
2708635,25:46.0,804500.4936,7511147.416,NULL,ROM2_2_20_5,NULL,CRUSHER1
2708645,30:18.0,804925.9272,7510759.696,NULL,ROM2_1_19_1,NULL,CRUSHER2
2708658,36:01.0,804553.117,7510416.296,NULL,ROM2_1_5_20,NULL,CRUSHER1
2708694,48:13.0,804547.4075,7510416.486,NULL,ROM2_1_5_9,NULL,CRUSHER1
2708703,47:59.0,804937.552,7510759.378,NULL,ROM2_1_19_1,NULL,CRUSHER1
2708713,52:59.0,804950.2607,7510753.986,NULL,ROM2_1_19_1,NULL,CRUSHER2
2708732,58:16.0,804951.6832,7510756.677,NULL,ROM2_1_19_1,NULL,CRUSHER2
2708744,57:48.0,804470.6593,7511135.212,NULL,ROM2_2_20_5,NULL,CRUSHER1
2708754,07:43.0,804963.5095,7510754.611,NULL,ROM2_1_19_1,NULL,CRUSHER1
